COMID,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_NORM_STORAGE2013,CAT_MAJOR2013,ACC_NDAMS2013,ACC_NID_STORAGE2013,ACC_NORM_STORAGE2013,ACC_MAJOR2013,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,siteno,station_nm,dec_lat_va,dec_long_v,min_date,max_date,GagesII,FEATUREDET,Active,DASqKm,DASqMi,STATE
1268612,0,0,0,0,7,770.07,336.84,0,7,770.07,336.84,0,8048970,Village Ck at Everman,32.603469,-97.265014,1989/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08048970,1,218.855,84.5,TX
1268626,0,0,0,0,9,10875,1808,1,9,10875,1808,1,8049600,Mountain Ck nr Cedar Hill,32.584303,-97.02334,1960/10/01 00:00:00,1984/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08049600,0,308.21,119,TX
1268648,0,0,0,0,0,0,0,0,0,0,0,0,8049700,Walnut Ck nr Mansfield,32.58097,-97.101953,1960/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08049700,1,162.652,62.8,TX
1268884,4,596,172,0,10,1547.1,809.7,0,10,1547.1,809.7,0,8048800,Big Fossil Ck at Haltom City,32.807351,-97.248626,1959/10/01 00:00:00,1973/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08048800,1,136.752,52.8,TX
1268904,6,939.13,590.12,1,61,514015.53,119359.12,12,61,514015.53,119359.12,12,8047500,Clear Fk Trinity Rv at Ft Worth,32.732353,-97.358906,1924/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08047500,1,1341.62,518,TX
1268934,0,0,0,0,52,498827.4,118684.6,11,52,498827.4,118684.6,11,8047000,Clear Fk Trinity Rv nr Benbrook,32.665133,-97.441964,1947/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08047000,1,1116.29,431,TX
1268938,0,0,0,0,47,88115.4,30066,10,47,88115.4,30066,10,8046000,Clear Fk Trinity Rv nr Aledo,32.641244,-97.564468,1947/10/01 00:00:00,1975/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08046000,0,650.09,251,TX
1269868,1,90,48,0,245,2550718.69,801137.56,31,245,2550718.69,801137.56,31,8049500,W Fk Trinity Rv at Grand Prairie,32.7625,-96.994444,1925/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08049500,1,7938.35,3065,TX
1269870,1,70880,40000,1,13,724422,218831,3,13,724422,218831,3,8050100,Mountain Ck at Grand Prairie,32.749861,-96.926111,1960/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08050100,1,771.82,298,TX
1270482,0,0,0,0,0,0,0,0,0,0,0,0,8049580,Mountain Ck nr Venus,32.490972,-97.123065,2001/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08049580,1,66.045,25.5,TX
1274820,0,0,0,0,14,16612,1551.4,4,14,16612,1551.4,4,8050300,Elm Fk Trinity Rv nr Muenster,33.610108,-97.382798,1956/10/01 00:00:00,1973/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08050300,0,119.14,46,TX
1274838,0,0,0,0,34,75552,12501.8,9,34,75552,12501.8,9,8050400,Elm Fk Trinity Rv at Gainesville,33.624275,-97.156402,1985/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08050400,1,450.66,174,TX
1275870,0,0,0,0,1,400,110,0,1,400,110,0,8050800,Timber Ck nr Collinsville,33.554554,-96.947227,1985/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08050800,1,100.492,38.8,TX
1275872,0,0,0,0,0,0,0,0,0,0,0,0,8050840,Range Ck nr Collinsville,33.52622,-96.807219,1992/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08050840,1,75.628,29.2,TX
1276672,0,0,0,0,11,25327,7609,1,11,25327,7609,1,8051000,Isle Du Bois Ck nr Pilot Point,33.406503,-97.012785,1949/10/01 00:00:00,1984/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08051000,0,688.94,266,TX
1276758,0,0,0,0,47,83971,13559.3,10,47,83971,13559.3,10,8050500,Elm Fk Trinity Rv nr Sanger,33.386503,-97.08501,1949/10/01 00:00:00,1984/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08050500,0,986.79,381,TX
1276892,0,0,0,0,89,67627.2,6076,27,89,67627.2,6076,27,8051500,Clear Ck nr Sanger,33.336227,-97.179459,1949/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08051500,1,764.05,295,TX
1278496,2,1543,240,0,16,17213,1825,0,16,17213,1825,0,8052650,Little Elm Ck nr Celina,33.365391,-96.823888,1966/10/01 00:00:00,1976/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08052650,0,120.953,46.7,TX
1278534,1,123,58,0,20,20301,2246,0,20,20301,2246,0,8052700,Little Elm Ck nr Aubrey,33.28345,-96.892781,1979/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08052700,1,195.545,75.5,TX
1278566,3,446,281,0,3,446,281,0,3,446,281,0,8053009,Indian Ck at FM 2281 Carrollton,33.026944,-96.917222,2007/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08053009,1,35.483,13.7,TX
1278616,1,94,22,0,1,94,22,0,1,94,22,0,8052745,Doe Br at US Hwy 380 nr Prosper,33.219285,-96.891948,2004/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08052745,1,99.715,38.5,TX
1278624,0,0,0,0,206,3948827.7,1450579.8,40,206,3948827.7,1450579.8,40,8053000,Elm Fk Trinity Rv nr Lewisville,33.045677,-96.961117,1949/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08053000,1,4333.07,1673,TX
1279642,,,,,,,,,,,,,8055700,Bachman Br at Dallas,32.860405,-96.853892,1963/10/01 00:00:00,1979/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08055700,0,25.9,10,TX
1279694,0,0,0,0,391,4840055.67,1644773.53,61,391,4840055.67,1644773.53,61,8055500,Elm Fk Trinity Rv nr Carrollton,32.965957,-96.94445,1907/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08055500,1,6368.81,2459,TX
1285627,0,0,0,0,148,90035.8,10060.71,19,148,90035.8,10060.71,19,8053500,Denton Ck nr Justin,33.11901,-97.290573,1949/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08053500,1,1036,400,TX
1287145,3,204,128,0,178,889495.97,192767.73,21,178,889495.97,192767.73,21,8055000,Denton Ck nr Grapevine,32.987068,-97.012786,1947/10/01 00:00:00,1990/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08055000,1,1825.95,705,TX
1292054,0,0,0,0,38,26952.3,4193.3,4,38,26952.3,4193.3,4,8059400,Sister Grove Ck nr Blue Ridge,33.294558,-96.483041,1975/10/01 00:00:00,2001/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08059400,1,215.229,83.1,TX
1292088,0,0,0,0,51,48600.4,6862.8,3,51,48600.4,6862.8,3,8058900,E Fk Trinity Rv at McKinney,33.244004,-96.60888,1975/10/01 00:00:00,2010/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08058900,1,424.76,164,TX
1292124,1,565,141,0,53,50043.4,7100.8,3,53,50043.4,7100.8,3,8059000,E Fk Trinity Rv nr McKinney,33.203727,-96.595824,1949/10/01 00:00:00,1975/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08059000,1,492.1,190,TX
1292258,10,7330.4,1501.8,0,18,18330.4,2885.8,0,18,18330.4,2885.8,0,8058500,Honey Ck nr McKinney,33.278448,-96.65777,1951/10/01 00:00:00,1973/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08058500,0,101.01,39,TX
1292272,0,0,0,0,190,1158299.76,477703.8,12,190,1158299.76,477703.8,12,8061000,E Fk Trinity Rv nr Lavon,33.023731,-96.475543,1953/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08061000,0,2002.07,773,TX
1292362,1,62,24,0,44,32785.3,4859.3,5,44,32785.3,4859.3,5,8059500,Sister Grove Ck nr Princeton,33.193171,-96.475819,1949/10/01 00:00:00,1974/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08059500,0,292.67,113,TX
1293010,0,0,0,0,3,279,79,0,3,279,79,0,8061540,Rowlett Ck nr Sachse,32.959844,-96.614438,1968/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08061540,1,310.8,120,TX
1293086,1,147,84,0,4,288.3,189.9,0,4,288.3,189.9,0,8061950,S Mesquite Ck at Mercury Rd,32.725686,-96.570269,1968/10/01 00:00:00,1979/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08061950,0,59.57,23,TX
1293094,1,34,20,0,243,1790006.06,972466.7,13,243,1790006.06,972466.7,13,8062000,E Fk Trinity Rv nr Crandall,32.638744,-96.485265,1949/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08062000,1,3253.04,1256,TX
1293152,3,528,237,0,3,528,237,0,3,528,237,0,8061700,Duck Ck nr Garland,32.832904,-96.595548,1958/10/01 00:00:00,1992/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08061700,0,81.844,31.6,TX
1293162,0,0,0,0,216,1768438.76,970374.8,13,216,1768438.76,970374.8,13,8061750,E Fk Trinity Rv nr Forney,32.774295,-96.503599,1991/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08061750,1,2895.62,1118,TX
1293222,0,0,0,0,202,1168156.76,479106.8,12,202,1168156.76,479106.8,12,8061500,E Fk Trinity Rv nr Rockwall,32.923734,-96.505822,1924/10/01 00:00:00,1954/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08061500,0,2175.6,840,TX
1297176,2,2283,139,0,25,55845,10690,1,25,55845,10690,1,8062800,Cedar Ck nr Kemp,32.503471,-96.112751,1963/10/01 00:00:00,1987/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08062800,1,489.51,189,TX
1297270,6,3331,273,0,52,39559.4,6139.2,0,52,39559.4,6139.2,0,8062900,Kings Ck nr Kaufman,32.513471,-96.329148,1963/10/01 00:00:00,1987/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08062900,0,603.47,233,TX
1297270,6,3331,273,0,52,39559.4,6139.2,0,52,39559.4,6139.2,0,8062895,Kings Ck at SH 34 nr Kaufman,32.556111,-96.338889,2009/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08062895,1,580.16,224,TX
1300448,1,1000,498,0,134,1309713,687935.7,3,134,1309713,687935.7,3,8062650,Cedar Ck Res Spillway Outflow nr Trinidad,32.237926,-96.143584,1965/10/01 00:00:00,1982/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08062650,0,2608.13,1007,TX
1300580,0,0,0,0,121,149881.4,22496.2,1,121,149881.4,22496.2,1,8063000,Cedar Ck nr Mabank,32.329311,-96.168308,1938/10/01 00:00:00,1965/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08063000,0,1898.47,733,TX
1304795,0,0,0,0,41,38889,4725,0,41,38889,4725,0,8042800,W Fk Trinity Rv nr Jacksboro,33.291779,-98.080598,1956/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08042800,1,1768.97,683,TX
1304807,3,1249,122,0,7,7707,482,0,7,7707,482,0,8042700,North Ck nr Jacksboro,33.282612,-98.298382,1956/10/01 00:00:00,1980/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08042700,0,55.944,21.6,TX
1305537,0,0,0,0,48,85332.4,24044.6,3,48,85332.4,24044.6,3,8043950,Big Sandy Ck nr Chico,33.274281,-97.678642,1995/10/01 00:00:00,2003/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08043950,0,808.08,312,TX
1305635,0,0,0,0,51,87038.4,24429.6,4,51,87038.4,24429.6,4,8044000,Big Sandy Ck nr Bridgeport,33.231782,-97.694754,1936/10/01 00:00:00,1995/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08044000,1,862.47,333,TX
1305941,0,0,0,0,130,1101499.4,413115.5,12,130,1101499.4,413115.5,12,8044500,W Fk Trinity Rv nr Boyd,33.085399,-97.558636,1947/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08044500,1,4467.75,1725,TX
1306815,0,0,0,0,0,0,0,0,0,0,0,0,8044800,Walnut Ck at Reno,32.94568,-97.58308,1995/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08044800,1,195.804,75.6,TX
1438283,0,0,0,0,0,0,0,0,0,0,0,0,8075900,Greens Bayou nr US Hwy 75 nr Houston,29.956889,-95.417994,1965/10/01 00:00:00,1980/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075900,1,94.794,36.6,TX
1438379,0,0,0,0,0,0,0,0,0,0,0,0,8076180,Garners Bayou nr Humble,29.933861,-95.233961,2000/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08076180,1,80.29,31,TX
1438725,0,0,0,0,0,0,0,0,0,0,0,0,8074020,Whiteoak Bayou at Alabonson Rd,29.870781,-95.480496,2002/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074020,1,89.355,34.5,TX
1438737,0,0,0,0,0,0,0,0,0,0,0,0,8076500,Halls Bayou at Houston,29.861891,-95.334936,1952/10/01 00:00:00,1993/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08076500,1,74.333,28.7,TX
1439055,0,0,0,0,0,0,0,0,0,0,0,0,8075763,Hunting Bayou at Hoffman St,29.808837,-95.31327,2006/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075763,1,18.6739,7.21,TX
1439317,0,0,0,0,7,411454,1656,1,7,411454,1656,1,8073500,Buffalo Bayou nr Addicks,29.761896,-95.605778,1945/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08073500,1,717.43,277,TX
1439357,0,0,0,0,7,411454,1656,1,7,411454,1656,1,8073600,Buffalo Bayou at W Belt Dr,29.762173,-95.557721,1971/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08073600,1,751.1,290,TX
1439377,0,0,0,0,7,411454,1656,1,7,411454,1656,1,8073700,Buffalo Bayou at Piney Point,29.746896,-95.523554,1987/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08073700,1,774.41,299,TX
1439495,0,0,0,0,0,0,0,0,0,0,0,0,8074760,Brays Bayou at Alief,29.70912,-95.583,2006/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074760,1,38.85,15,TX
1439635,0,0,0,0,0,0,0,0,0,0,0,0,8074810,Brays Bayou at Gessner Dr,29.672732,-95.528277,2001/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074810,1,135.975,52.5,TX
1439681,,,,,,,,,,,,,8075605,Berry Bayou at Nevada St,29.656619,-95.229101,2006/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075605,1,12.8205,4.95,TX
1439685,0,0,0,0,0,0,0,0,0,0,0,0,8075500,Sims Bayou at Houston,29.674397,-95.289381,1952/10/01 00:00:00,1995/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075500,1,163.17,63,TX
1439761,0,0,0,0,0,0,0,0,0,0,0,0,8075400,Sims Bayou at Hiram Clarke St,29.618844,-95.446052,1996/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075400,1,52.318,20.2,TX
1440183,0,0,0,0,0,0,0,0,0,0,0,0,8076000,Greens Bayou nr Houston,29.918278,-95.30688,1952/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08076000,1,177.933,68.7,TX
1440211,0,0,0,0,3,1489,1489,0,3,1489,1489,0,8072760,Langham Ck at W Little York Rd nr Addicks,29.86717,-95.646612,2002/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08072760,1,63.714,24.6,TX
1440227,0,0,0,0,0,0,0,0,0,0,0,0,8074150,Cole Ck at Deihl Rd,29.851337,-95.487996,1964/10/01 00:00:00,1986/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074150,1,19.425,7.5,TX
1440237,0,0,0,0,0,0,0,0,0,0,0,0,8072730,Bear Ck nr Barker,29.830783,-95.686891,1977/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08072730,1,55.685,21.5,TX
1440245,0,0,0,0,0,0,0,0,0,0,0,0,8074250,Brickhouse Gully at Costa Rica St,29.828004,-95.469385,1964/10/01 00:00:00,1981/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074250,1,29.526,11.4,TX
1440277,0,0,0,0,0,0,0,0,0,0,0,0,8075770,Hunting Bayou at IH 610,29.793282,-95.267991,1964/10/01 00:00:00,2004/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075770,1,41.699,16.1,TX
1440291,0,0,0,0,0,0,0,0,0,0,0,0,8074500,Whiteoak Bayou at Houston,29.775228,-95.397161,1936/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074500,1,246.309,95.1,TX
1440301,0,0,0,0,7,411454,1656,1,7,411454,1656,1,8074000,Buffalo Bayou at Houston,29.760228,-95.408551,1936/10/01 00:00:00,1957/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074000,1,870.24,336,TX
1440311,0,0,0,0,0,0,0,0,0,0,0,0,8072300,Buffalo Bayou nr Katy,29.743287,-95.806895,1977/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08072300,1,163.947,63.3,TX
1440385,0,0,0,0,0,0,0,0,0,0,0,0,8075000,Brays Bayou at Houston,29.697175,-95.412162,1936/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075000,1,245.791,94.9,TX
1440389,0,0,0,0,0,0,0,0,0,0,0,0,8075730,Vince Bayou at Pasadena,29.694674,-95.216323,1971/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08075730,1,21.3934,8.26,TX
1440395,0,0,0,0,0,0,0,0,0,0,0,0,8074800,Keegans Bayou at Roark Rd nr Houston,29.656621,-95.562166,1964/10/01 00:00:00,1981/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08074800,1,32.893,12.7,TX
1446644,1,959,102,0,138,517061.5,92800.3,14,138,517061.5,92800.3,14,8064100,Chambers Ck nr Rice,32.198482,-96.520264,1983/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08064100,1,2090.13,807,TX
1446764,0,0,0,0,165,538067.5,95321.3,14,165,538067.5,95321.3,14,8064500,Chambers Ck nr Corsicana,32.108208,-96.370813,1939/10/01 00:00:00,1984/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08064500,0,2494.17,963,TX
1446926,1,317483,54866,1,32,374934,74024,6,32,374934,74024,6,8063800,Waxahachie Ck nr Bardwell,32.243481,-96.640268,1963/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08063800,1,461.02,178,TX
1453127,0,0,0,0,1579,14330945.68,5791051.95,136,1579,14330945.68,5791051.95,136,8065000,Trinity Rv nr Oakwood,31.648506,-95.789403,1923/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08065000,1,33237.47,12833,TX
1453353,0,0,0,0,17,7439,3023,0,17,7439,3023,0,8065200,Upper Keechi Ck nr Oakwood,31.569896,-95.888294,1962/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08065200,1,388.5,150,TX
1453631,0,0,0,0,68,74094.96,25645.26,2,68,74094.96,25645.26,2,8064800,Catfish Ck nr Tennessee Colony,31.880999,-95.868851,1962/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08064800,0,536.13,207,TX
1454931,0,0,0,0,5,813,370,0,5,813,370,0,8064700,Tehuacana Ck nr Streetman,31.848496,-96.289975,1968/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08064700,1,367.78,142,TX
1467944,0,0,0,0,35,747129,453481,2,35,747129,453481,2,8067650,W Fk San Jacinto Rv bl Lk Conroe nr Conroe,30.342153,-95.542998,1975/10/01 00:00:00,1989/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08067650,1,1168.09,451,TX
1468106,0,0,0,0,75,755347,457854,2,75,755347,457854,2,8068090,W Fk San Jacinto Rv abv Lk Houston nr Porter,30.086051,-95.299935,1984/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08068090,1,2491.58,962,TX
1468280,0,0,0,0,67,753979,457371,2,67,753979,457371,2,8068000,W Fk San Jacinto Rv nr Conroe,30.244657,-95.457162,1939/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08068000,1,2144.52,828,TX
1468442,0,0,0,0,122,780227.66,467160.7,3,122,780227.66,467160.7,3,8069500,W Fk San Jacinto Rv nr Humble,30.027164,-95.257989,1928/10/01 00:00:00,1954/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08069500,1,4509.19,1741,TX
1469598,0,0,0,0,152,792297.66,473642.7,3,152,792297.66,473642.7,3,8071500,San Jacinto Rv nr Huffman,29.994664,-95.133541,1936/10/01 00:00:00,1953/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08071500,0,7252,2800,TX
1484774,0,0,0,0,1644,14384803.18,5822328.35,139,1644,14384803.18,5822328.35,139,8065350,Trinity Rv nr Crockett,31.338513,-95.656341,1964/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08065350,1,36029.49,13911,TX
1485684,0,0,0,0,5,1122,606,0,5,1122,606,0,8066100,White Rk Ck nr Trinity,31.051851,-95.377996,1974/10/01 00:00:00,1985/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066100,0,574.98,222,TX
1486156,0,0,0,0,1664,14390909.18,5825255.35,139,1664,14390909.18,5825255.35,139,8065500,Trinity Rv nr Midway,31.07463,-95.699392,1939/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08065500,0,37425.5,14450,TX
1487570,0,0,0,0,0,0,0,0,0,0,0,0,8066200,Long King Ck at Livingston,30.716306,-94.958824,1963/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066200,1,365.19,141,TX
1487840,0,0,0,0,1770,16461934.18,7626009.35,140,1770,16461934.18,7626009.35,140,8066250,Trinity Rv nr Goodrich,30.572145,-94.948822,1966/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066250,1,43625.96,16844,TX
1491130,0,0,0,0,3,1800,605,0,3,1800,605,0,8066170,Kickapoo Ck nr Onalaska,30.907132,-95.088547,1966/10/01 00:00:00,2011/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066170,0,147.63,57,TX
1491202,0,0,0,0,23,6767,2494,0,23,6767,2494,0,8065800,Bedias Ck nr Madisonville,30.884722,-95.777778,1967/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08065800,1,831.39,321,TX
1492388,0,0,0,0,11,2450,809,0,11,2450,809,0,8065700,Caney Ck nr Madisonville,30.936856,-95.935508,1963/10/01 00:00:00,1976/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08065700,0,290.08,112,TX
1492784,0,0,0,0,1732,14407299.18,5833619.35,139,1732,14407299.18,5833619.35,139,8066000,Trinity Rv at Riverside,30.859355,-95.39883,1923/10/01 00:00:00,1943/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066000,1,40375.51,15589,TX
1492990,0,0,0,0,1761,14415606.18,5837328.35,139,1761,14415606.18,5837328.35,139,8066191,Livingston Res Outflow Weir nr Goodrich,30.632142,-95.019936,1975/10/01 00:00:00,1994/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066191,0,42949.97,16583,TX
1494036,2,3404,856,0,2,3404,856,0,2,3404,856,0,8066300,Menard Ck nr Rye,30.481389,-94.779722,1966/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=08066300,1,393.68,152,TX
